upm,viv_sel,p1_1,p1_2,p1_3,region,tloc,est_dis,upm_dis,fac_viv
922283,5,2,1,,4,1,47,678,2960
960021,1,7,1,,4,4,45,679,770
960021,4,4,1,,4,4,45,679,770
960021,5,4,1,,4,4,45,679,770
960021,6,7,1,,4,4,45,679,770
960043,1,1,1,,4,4,45,680,634
960043,2,7,2,2,4,4,45,680,634
960043,3,1,1,,4,4,45,680,634
960043,4,3,1,,4,4,45,680,634
960043,5,4,1,,4,4,45,680,634
960043,6,5,1,,4,4,45,680,634
960043,7,3,1,,4,4,45,680,634
960043,8,5,1,,4,4,45,680,634
960043,10,3,1,,4,4,45,680,634
960043,11,5,1,,4,4,45,680,634
1000053,1,2,1,,1,1,53,681,1241
1000053,2,4,1,,1,1,53,681,1241
1000053,3,1,1,,1,1,53,681,1241
1000065,3,2,1,,1,1,53,682,1132
1000065,4,1,1,,1,1,53,682,1132
1000065,5,3,1,,1,1,53,682,1132
1000253,1,4,1,,1,1,52,683,1175
1000253,2,2,1,,1,1,52,683,1175
1000253,3,3,1,,1,1,52,683,1175
1000253,4,5,1,,1,1,52,683,1175
1000253,5,6,1,,1,1,52,683,1175
1000306,1,5,1,,1,1,53,684,1149
1000306,2,4,1,,1,1,53,684,1149
1000306,3,4,1,,1,1,53,684,1149
1000306,4,3,1,,1,1,53,684,1149
1000306,5,3,1,,1,1,53,684,1149
1000308,1,3,1,,1,1,53,685,1093
1000308,2,3,1,,1,1,53,685,1093
1000308,3,4,1,,1,1,53,685,1093
1000308,5,4,1,,1,1,53,685,1093
1000364,1,4,1,,1,1,53,686,1210
1000364,2,2,1,,1,1,53,686,1210
1000364,3,5,1,,1,1,53,686,1210
1000364,4,3,1,,1,1,53,686,1210
1000364,5,4,1,,1,1,53,686,1210
1000453,1,2,1,,1,1,54,687,1091
1000453,2,1,1,,1,1,54,687,1091
1000453,3,4,1,,1,1,54,687,1091
1000453,4,2,1,,1,1,54,687,1091
1000453,5,2,1,,1,1,54,687,1091
1000495,2,4,1,,1,1,52,688,1241
1000495,3,1,1,,1,1,52,688,1241
1000495,4,5,1,,1,1,52,688,1241
1000495,5,6,1,,1,1,52,688,1241
1000554,1,6,1,,1,1,53,689,1192
1000554,3,2,1,,1,1,53,689,1192
1000554,4,4,1,,1,1,53,689,1192
1000554,5,3,1,,1,1,53,689,1192
1000561,1,3,1,,1,1,53,690,1057
1000561,2,1,1,,1,1,53,690,1057
1000561,3,2,1,,1,1,53,690,1057
1000561,5,4,1,,1,1,53,690,1057
1000586,1,4,1,,1,1,53,691,1180
1000586,2,1,1,,1,1,53,691,1180
1000586,3,5,1,,1,1,53,691,1180
1000586,4,10,2,3,1,1,53,691,1180
1000586,5,5,1,,1,1,53,691,1180
1000640,1,3,1,,1,1,52,692,1313
1000640,2,3,1,,1,1,52,692,1313
1000640,4,3,1,,1,1,52,692,1313
1000643,1,3,1,,1,1,52,693,1402
1000643,2,6,1,,1,1,52,693,1402
1000643,3,2,1,,1,1,52,693,1402
1000643,5,2,1,,1,1,52,693,1402
1000675,1,4,1,,1,1,53,694,1130
1000675,3,5,1,,1,1,53,694,1130
1000675,4,5,1,,1,1,53,694,1130
1000675,5,4,1,,1,1,53,694,1130
1000756,1,5,1,,1,1,52,695,1255
1000756,2,1,1,,1,1,52,695,1255
1000756,3,2,1,,1,1,52,695,1255
1000756,4,3,1,,1,1,52,695,1255
1000756,5,3,1,,1,1,52,695,1255
1000870,1,5,1,,1,1,53,696,1118
1000870,2,4,1,,1,1,53,696,1118
1000870,3,4,1,,1,1,53,696,1118
1000870,4,4,1,,1,1,53,696,1118
1000870,5,5,1,,1,1,53,696,1118
1000920,1,6,1,,1,1,53,697,1099
1000920,2,5,1,,1,1,53,697,1099
1000920,3,1,1,,1,1,53,697,1099
1000920,4,4,1,,1,1,53,697,1099
1000920,5,1,1,,1,1,53,697,1099
1000927,1,5,1,,1,1,52,698,1627
1000927,2,5,1,,1,1,52,698,1627
1000927,3,3,1,,1,1,52,698,1627
1000927,4,3,1,,1,1,52,698,1627
1000927,5,4,1,,1,1,52,698,1627
1000935,1,6,1,,1,1,52,699,1187
1000935,2,5,1,,1,1,52,699,1187
1000935,3,4,1,,1,1,52,699,1187
1000935,4,1,1,,1,1,52,699,1187
1000935,5,6,1,,1,1,52,699,1187
1000956,1,4,1,,1,1,53,700,1152
1000956,2,5,1,,1,1,53,700,1152
1000956,3,6,1,,1,1,53,700,1152
1000956,4,6,1,,1,1,53,700,1152
1000956,5,5,1,,1,1,53,700,1152
1000971,1,2,1,,1,1,53,701,1118
1000971,3,3,1,,1,1,53,701,1118
1000971,4,5,1,,1,1,53,701,1118
1000971,5,5,1,,1,1,53,701,1118
1000986,1,3,1,,1,1,52,702,1267
1000986,2,4,1,,1,1,52,702,1267
1000986,3,4,1,,1,1,52,702,1267
1000986,4,2,1,,1,1,52,702,1267
1000986,5,4,1,,1,1,52,702,1267
1001005,1,1,1,,1,1,52,703,1459
1001005,2,15,2,3,1,1,52,703,1459
1001005,3,7,1,,1,1,52,703,1459
1001005,4,5,1,,1,1,52,703,1459
1001005,5,4,1,,1,1,52,703,1459
1001020,1,3,1,,1,1,52,704,1434
1001020,2,2,1,,1,1,52,704,1434
1001020,3,1,1,,1,1,52,704,1434
1001020,4,7,1,,1,1,52,704,1434
1001020,5,6,1,,1,1,52,704,1434
1001025,1,6,1,,1,1,53,705,1156
1001025,3,4,1,,1,1,53,705,1156
1001025,4,6,1,,1,1,53,705,1156
1001025,5,2,1,,1,1,53,705,1156
1001125,1,4,1,,1,1,52,706,1369
1001125,2,4,1,,1,1,52,706,1369
1001125,3,6,1,,1,1,52,706,1369
1001125,5,6,1,,1,1,52,706,1369
1001187,1,6,1,,1,1,54,707,1101
1001187,2,4,1,,1,1,54,707,1101
1001187,3,4,1,,1,1,54,707,1101
1001187,4,4,1,,1,1,54,707,1101
1001187,5,2,1,,1,1,54,707,1101
1001202,1,7,1,,1,1,54,708,1096
1001202,2,1,1,,1,1,54,708,1096
1001202,4,1,1,,1,1,54,708,1096
1001202,5,4,1,,1,1,54,708,1096
1001213,1,3,1,,1,1,54,709,1193
1001213,2,4,1,,1,1,54,709,1193
1001213,3,6,1,,1,1,54,709,1193
1001213,4,2,1,,1,1,54,709,1193
1001213,5,1,1,,1,1,54,709,1193
1001455,1,5,1,,1,1,54,710,1279
1001455,2,3,1,,1,1,54,710,1279
1001455,3,2,1,,1,1,54,710,1279
1001455,4,3,1,,1,1,54,710,1279
1001455,5,3,1,,1,1,54,710,1279
1001576,1,1,1,,1,1,53,711,1102
1001576,2,3,1,,1,1,53,711,1102
1001576,3,2,1,,1,1,53,711,1102
1001576,4,3,1,,1,1,53,711,1102
1001576,5,5,1,,1,1,53,711,1102
1001637,2,2,1,,1,1,52,712,1181
1001637,3,4,1,,1,1,52,712,1181
1001637,4,1,1,,1,1,52,712,1181
1001698,1,5,1,,1,1,52,713,976
1001698,2,2,1,,1,1,52,713,976
1001698,3,1,1,,1,1,52,713,976
1001698,4,1,1,,1,1,52,713,976
1001719,1,6,1,,1,1,52,714,1193
1001719,2,4,1,,1,1,52,714,1193
1001719,3,7,1,,1,1,52,714,1193
1001719,5,4,1,,1,1,52,714,1193
1001753,1,4,1,,1,1,53,715,1133
1001753,2,4,1,,1,1,53,715,1133
1001753,3,4,1,,1,1,53,715,1133
1001753,4,1,1,,1,1,53,715,1133
1001809,1,4,1,,1,1,53,716,1045
1001809,2,3,1,,1,1,53,716,1045
1001809,3,3,1,,1,1,53,716,1045
1001809,4,4,1,,1,1,53,716,1045
1001862,3,5,1,,1,1,54,717,1221
1001862,4,2,1,,1,1,54,717,1221
1001873,1,8,1,,1,1,53,718,1081
1001873,2,4,1,,1,1,53,718,1081
1001873,3,2,1,,1,1,53,718,1081
1001873,4,4,1,,1,1,53,718,1081
1001910,1,5,1,,1,1,52,719,1139
1001910,2,3,1,,1,1,52,719,1139
1001910,3,1,1,,1,1,52,719,1139
1001910,4,3,1,,1,1,52,719,1139
1001910,5,4,1,,1,1,52,719,1139
1001931,3,3,1,,1,1,53,720,1197
1001931,4,5,1,,1,1,53,720,1197
1001953,1,3,1,,1,1,53,721,1112
1001953,2,4,1,,1,1,53,721,1112
1001953,3,4,1,,1,1,53,721,1112
1001953,5,1,1,,1,1,53,721,1112
1001969,1,4,1,,1,1,53,722,1122
1001969,2,7,1,,1,1,53,722,1122
1001969,3,3,1,,1,1,53,722,1122
1001969,4,6,1,,1,1,53,722,1122
1001969,5,3,1,,1,1,53,722,1122
1002030,2,2,1,,1,1,52,723,1136
1002030,3,2,1,,1,1,52,723,1136
1002030,4,1,1,,1,1,52,723,1136
1002030,5,2,1,,1,1,52,723,1136
1002083,1,5,1,,1,1,52,724,1194
1002083,2,2,1,,1,1,52,724,1194
1002083,4,4,1,,1,1,52,724,1194
1002120,1,4,1,,1,1,54,725,1317
1002120,3,6,1,,1,1,54,725,1317
1002120,4,4,1,,1,1,54,725,1317
1002120,5,4,1,,1,1,54,725,1317
1002292,1,2,1,,1,1,52,726,1058
1002292,2,2,1,,1,1,52,726,1058
1002292,4,7,1,,1,1,52,726,1058
1002456,1,5,1,,1,2,52,727,1120
1002456,2,8,1,,1,2,52,727,1120
1002456,3,4,1,,1,2,52,727,1120
1002456,4,2,1,,1,2,52,727,1120
1002456,5,2,1,,1,2,52,727,1120
1002478,1,4,1,,1,2,52,728,1155
1002478,2,2,1,,1,2,52,728,1155
1002478,3,2,1,,1,2,52,728,1155
1002478,4,4,1,,1,2,52,728,1155
1002478,5,2,1,,1,2,52,728,1155
1002504,1,6,1,,1,2,52,729,1055
1002504,3,5,1,,1,2,52,729,1055
1002504,4,4,1,,1,2,52,729,1055
1002519,1,5,1,,1,2,52,730,915
1002519,2,7,1,,1,2,52,730,915
1002519,4,4,1,,1,2,52,730,915
1002519,5,1,1,,1,2,52,730,915
1002778,1,1,1,,1,2,49,731,1372
1002778,2,3,1,,1,2,49,731,1372
1002778,3,4,1,,1,2,49,731,1372
1002778,4,3,1,,1,2,49,731,1372
1002778,5,3,1,,1,2,49,731,1372
1002778,6,4,1,,1,2,49,731,1372
1002778,7,3,1,,1,2,49,731,1372
1002778,8,4,1,,1,2,49,731,1372
1002778,9,3,1,,1,2,49,731,1372
1002778,10,5,1,,1,2,49,731,1372
1002778,11,2,1,,1,2,49,731,1372
1002778,12,2,1,,1,2,49,731,1372
1002778,13,4,1,,1,2,49,731,1372
1002778,14,4,1,,1,2,49,731,1372
1002778,16,2,1,,1,2,49,731,1372
1002778,17,4,1,,1,2,49,731,1372
1002778,18,9,1,,1,2,49,731,1372
1002778,19,6,1,,1,2,49,731,1372
1002778,20,4,1,,1,2,49,731,1372
1002832,1,2,1,,1,3,49,732,1726
1002832,2,2,1,,1,3,49,732,1726
1002832,3,3,1,,1,3,49,732,1726
1002832,4,3,1,,1,3,49,732,1726
1002832,5,4,1,,1,3,49,732,1726
1002832,6,2,1,,1,3,49,732,1726
1002832,7,4,1,,1,3,49,732,1726
1002832,8,4,1,,1,3,49,732,1726
1002832,10,2,1,,1,3,49,732,1726
1002832,11,4,1,,1,3,49,732,1726
1002832,12,2,1,,1,3,49,732,1726
1002832,13,3,1,,1,3,49,732,1726
1002832,14,2,1,,1,3,49,732,1726
1002832,15,3,1,,1,3,49,732,1726
1002832,16,2,1,,1,3,49,732,1726
1002832,17,4,1,,1,3,49,732,1726
1002832,18,1,1,,1,3,49,732,1726
1002832,20,7,1,,1,3,49,732,1726
1002933,1,5,1,,1,3,49,733,1986
1002933,2,4,1,,1,3,49,733,1986
1002933,3,7,1,,1,3,49,733,1986
1002933,4,2,1,,1,3,49,733,1986
1002933,5,1,1,,1,3,49,733,1986
1002933,6,1,1,,1,3,49,733,1986
1002933,7,2,1,,1,3,49,733,1986
1002933,8,1,1,,1,3,49,733,1986
1002933,9,7,1,,1,3,49,733,1986
1002933,10,4,1,,1,3,49,733,1986
1002933,11,4,2,2,1,3,49,733,1986
1002933,12,2,1,,1,3,49,733,1986
1002933,13,4,1,,1,3,49,733,1986
1002933,15,2,1,,1,3,49,733,1986
1002933,16,5,1,,1,3,49,733,1986
1002933,17,3,1,,1,3,49,733,1986
1002933,18,1,1,,1,3,49,733,1986
1002933,19,2,1,,1,3,49,733,1986
1060009,1,1,1,,1,4,50,734,1110
1060009,2,2,1,,1,4,50,734,1110
1060009,3,6,2,2,1,4,50,734,1110
1060009,4,2,1,,1,4,50,734,1110
1060009,5,1,1,,1,4,50,734,1110
1060009,6,6,1,,1,4,50,734,1110
1060009,7,1,1,,1,4,50,734,1110
1060009,8,4,1,,1,4,50,734,1110
1060009,9,2,1,,1,4,50,734,1110
1060009,10,3,1,,1,4,50,734,1110
1060009,11,12,1,,1,4,50,734,1110
1060009,13,5,1,,1,4,50,734,1110
1060009,14,2,1,,1,4,50,734,1110
1060009,15,2,1,,1,4,50,734,1110
1060009,17,6,1,,1,4,50,734,1110
1060009,18,2,1,,1,4,50,734,1110
1060009,19,1,1,,1,4,50,734,1110
1060009,20,4,1,,1,4,50,734,1110
1060091,1,3,1,,1,4,51,735,1355
1060091,2,4,1,,1,4,51,735,1355
1060091,3,4,1,,1,4,51,735,1355
1060091,4,3,1,,1,4,51,735,1355
1060091,5,4,1,,1,4,51,735,1355
1060091,6,4,1,,1,4,51,735,1355
1060091,7,5,1,,1,4,51,735,1355
1060091,8,5,1,,1,4,51,735,1355
1060091,9,5,1,,1,4,51,735,1355
1060091,10,3,1,,1,4,51,735,1355
1060091,11,1,1,,1,4,51,735,1355
1060091,12,1,1,,1,4,51,735,1355
1060091,13,1,1,,1,4,51,735,1355
1060091,14,1,1,,1,4,51,735,1355
1060091,15,6,1,,1,4,51,735,1355
1060091,16,4,1,,1,4,51,735,1355
1060091,17,5,1,,1,4,51,735,1355
1060091,18,2,1,,1,4,51,735,1355
1060091,19,1,1,,1,4,51,735,1355
1060091,20,4,1,,1,4,51,735,1355
1060106,1,2,1,,1,4,51,736,1317
1060106,2,9,1,,1,4,51,736,1317
1060106,3,5,1,,1,4,51,736,1317
1060106,4,6,1,,1,4,51,736,1317
1060106,5,4,1,,1,4,51,736,1317
1060106,8,4,1,,1,4,51,736,1317
1060106,9,2,1,,1,4,51,736,1317
1060106,10,4,1,,1,4,51,736,1317
1060106,11,7,1,,1,4,51,736,1317
1060106,13,2,1,,1,4,51,736,1317
1060106,15,3,1,,1,4,51,736,1317
1060106,16,2,1,,1,4,51,736,1317
1060106,18,1,1,,1,4,51,736,1317
1060106,19,2,1,,1,4,51,736,1317
1060112,1,5,1,,1,4,51,737,1422
1060112,2,5,1,,1,4,51,737,1422
1060112,3,1,1,,1,4,51,737,1422
1060112,4,3,1,,1,4,51,737,1422
1060112,5,5,1,,1,4,51,737,1422
1060112,6,4,1,,1,4,51,737,1422
1060112,7,2,1,,1,4,51,737,1422
1060112,8,1,1,,1,4,51,737,1422
1060112,9,5,1,,1,4,51,737,1422
1060112,10,4,1,,1,4,51,737,1422
1060112,11,6,1,,1,4,51,737,1422
1060112,12,3,1,,1,4,51,737,1422
1060112,13,2,1,,1,4,51,737,1422
1060112,14,2,1,,1,4,51,737,1422
1060112,17,1,1,,1,4,51,737,1422
1060112,18,5,1,,1,4,51,737,1422
1060112,19,4,1,,1,4,51,737,1422
1060112,20,4,1,,1,4,51,737,1422
1060387,1,5,1,,1,4,50,738,1030
1060387,2,4,1,,1,4,50,738,1030
1060387,3,4,1,,1,4,50,738,1030
1060387,5,5,1,,1,4,50,738,1030
1060387,6,3,1,,1,4,50,738,1030
1060387,7,2,1,,1,4,50,738,1030
1060387,8,3,1,,1,4,50,738,1030
1060387,9,4,1,,1,4,50,738,1030
1060387,10,4,1,,1,4,50,738,1030
1060387,11,4,1,,1,4,50,738,1030
1060387,13,6,1,,1,4,50,738,1030
1060387,14,4,1,,1,4,50,738,1030
1060387,15,6,1,,1,4,50,738,1030
1060387,17,2,1,,1,4,50,738,1030
1060387,18,1,1,,1,4,50,738,1030
1060387,19,5,1,,1,4,50,738,1030
1060387,20,4,1,,1,4,50,738,1030
1060479,1,4,1,,1,4,50,739,1154
1060479,2,10,1,,1,4,50,739,1154
1060479,3,6,1,,1,4,50,739,1154
1060479,4,4,1,,1,4,50,739,1154
1060479,5,5,1,,1,4,50,739,1154
1060479,6,3,1,,1,4,50,739,1154
1060479,7,1,1,,1,4,50,739,1154
1060479,8,4,1,,1,4,50,739,1154
1060479,9,3,1,,1,4,50,739,1154
1060479,11,3,1,,1,4,50,739,1154
1060479,13,4,1,,1,4,50,739,1154
1060479,14,3,1,,1,4,50,739,1154
1060479,15,4,1,,1,4,50,739,1154
1060479,16,6,1,,1,4,50,739,1154
1060479,17,2,1,,1,4,50,739,1154
1060479,18,15,2,3,1,4,50,739,1154
1060479,20,2,1,,1,4,50,739,1154
1060511,1,3,1,,1,4,51,740,1279
1060511,2,4,1,,1,4,51,740,1279
1060511,4,5,1,,1,4,51,740,1279
1060511,5,5,1,,1,4,51,740,1279
1060511,6,2,1,,1,4,51,740,1279
1060511,7,4,1,,1,4,51,740,1279
1060511,8,1,1,,1,4,51,740,1279
1060511,9,5,1,,1,4,51,740,1279
1060511,10,7,1,,1,4,51,740,1279
1060511,11,2,1,,1,4,51,740,1279
1060511,12,5,1,,1,4,51,740,1279
1060511,13,4,1,,1,4,51,740,1279
1060511,14,4,1,,1,4,51,740,1279
1060511,15,4,1,,1,4,51,740,1279
1060511,16,1,1,,1,4,51,740,1279
1060511,17,2,1,,1,4,51,740,1279
1060511,18,3,1,,1,4,51,740,1279
1060511,19,7,1,,1,4,51,740,1279
1060511,20,2,1,,1,4,51,740,1279
1100056,3,1,1,,3,1,59,741,3032
1100056,4,2,1,,3,1,59,741,3032
1100056,5,3,1,,3,1,59,741,3032
1100238,1,8,2,2,3,1,58,742,5136
1100238,2,3,1,,3,1,58,742,5136
1100238,3,5,1,,3,1,58,742,5136
1100238,4,5,1,,3,1,58,742,5136
1100238,5,1,1,,3,1,58,742,5136
1100708,1,1,1,,3,1,60,743,5137
1100708,3,2,1,,3,1,60,743,5137
1100708,4,1,1,,3,1,60,743,5137
1100708,5,2,1,,3,1,60,743,5137
1100712,1,4,1,,3,1,58,744,5174
1100712,2,3,1,,3,1,58,744,5174
1100712,3,2,1,,3,1,58,744,5174
1100712,4,5,1,,3,1,58,744,5174
1100712,5,6,1,,3,1,58,744,5174
1100752,1,4,1,,3,1,59,745,4232
1100752,3,4,1,,3,1,59,745,4232
1100752,4,5,1,,3,1,59,745,4232
1100752,5,3,1,,3,1,59,745,4232
1101133,1,5,1,,3,1,59,746,4307
1101133,2,1,1,,3,1,59,746,4307
1101133,3,2,1,,3,1,59,746,4307
1101133,4,3,1,,3,1,59,746,4307
1101133,5,5,1,,3,1,59,746,4307
1101149,1,4,1,,3,1,58,747,3921
1101149,2,3,1,,3,1,58,747,3921
1101149,3,6,1,,3,1,58,747,3921
1101149,4,4,1,,3,1,58,747,3921
1101149,5,2,1,,3,1,58,747,3921
1101397,1,4,1,,3,1,59,748,5714
1101397,2,6,1,,3,1,59,748,5714
1101397,3,4,1,,3,1,59,748,5714
1101397,4,3,1,,3,1,59,748,5714
1101397,5,4,1,,3,1,59,748,5714
1101772,1,2,1,,3,1,58,749,4650
1101772,2,4,1,,3,1,58,749,4650
1101772,3,11,2,2,3,1,58,749,4650
1101772,4,3,1,,3,1,58,749,4650
1101772,5,8,1,,3,1,58,749,4650
1101869,1,2,1,,3,1,60,750,4435
1101869,2,2,1,,3,1,60,750,4435
1101869,3,4,1,,3,1,60,750,4435
1101869,4,4,1,,3,1,60,750,4435
1101920,1,1,1,,3,1,58,751,4117
1101920,2,5,1,,3,1,58,751,4117
1101920,3,2,1,,3,1,58,751,4117
1101920,4,2,1,,3,1,58,751,4117
1101920,5,4,1,,3,1,58,751,4117
1102638,1,6,1,,3,1,59,752,4658
1102638,2,7,2,2,3,1,59,752,4658
1102638,4,6,1,,3,1,59,752,4658
1102638,5,3,1,,3,1,59,752,4658
1102755,1,6,1,,3,1,60,753,5042
1102755,2,3,1,,3,1,60,753,5042
1102755,3,4,1,,3,1,60,753,5042
1102755,4,3,1,,3,1,60,753,5042
1102755,5,2,1,,3,1,60,753,5042
1102760,1,1,1,,3,1,60,754,4097
1102760,3,1,1,,3,1,60,754,4097
1102760,4,2,1,,3,1,60,754,4097
1102760,5,1,1,,3,1,60,754,4097
1102770,2,2,1,,3,1,59,755,3895
1102770,3,4,1,,3,1,59,755,3895
1102770,4,4,1,,3,1,59,755,3895
1102770,5,2,1,,3,1,59,755,3895
1102803,1,6,1,,3,1,59,756,4209
1102803,2,3,1,,3,1,59,756,4209
1102803,3,4,1,,3,1,59,756,4209
1102803,4,5,1,,3,1,59,756,4209
1102803,5,4,1,,3,1,59,756,4209
1102819,1,3,1,,3,1,59,757,4336
1102819,2,2,1,,3,1,59,757,4336
1102819,3,1,1,,3,1,59,757,4336
1102819,5,6,1,,3,1,59,757,4336
1102899,1,6,1,,3,1,58,758,4880
1102899,2,8,1,,3,1,58,758,4880
1102899,3,7,2,2,3,1,58,758,4880
1102899,4,8,1,,3,1,58,758,4880
1102899,5,5,1,,3,1,58,758,4880
1103058,1,5,1,,3,1,59,759,4505
1103058,2,5,1,,3,1,59,759,4505
1103058,4,7,1,,3,1,59,759,4505
1103058,5,2,1,,3,1,59,759,4505
1103401,1,5,1,,3,1,58,760,5151
1103401,2,3,1,,3,1,58,760,5151
1103401,3,4,1,,3,1,58,760,5151
1103401,4,6,1,,3,1,58,760,5151
1103401,5,4,1,,3,1,58,760,5151
1103567,1,4,1,,3,1,58,761,4604
1103567,2,3,1,,3,1,58,761,4604
1103567,3,3,1,,3,1,58,761,4604
1103567,4,8,1,,3,1,58,761,4604
1103567,5,2,1,,3,1,58,761,4604
1103618,1,7,1,,3,1,59,762,4675
1103618,2,3,1,,3,1,59,762,4675
1103618,3,3,1,,3,1,59,762,4675
1103618,4,2,1,,3,1,59,762,4675
1103618,5,2,1,,3,1,59,762,4675
1103919,1,5,1,,3,1,58,763,4147
1103919,2,3,1,,3,1,58,763,4147
1103919,3,2,1,,3,1,58,763,4147
1103919,4,1,1,,3,1,58,763,4147
1103919,5,5,1,,3,1,58,763,4147
1104417,1,3,1,,3,1,58,764,4694
1104417,2,1,1,,3,1,58,764,4694
1104417,3,4,1,,3,1,58,764,4694
1104417,4,2,1,,3,1,58,764,4694
1104417,5,8,1,,3,1,58,764,4694
1104537,1,5,1,,3,1,60,765,3954
1104537,2,2,1,,3,1,60,765,3954
1104537,3,5,1,,3,1,60,765,3954
1104537,4,2,1,,3,1,60,765,3954
1104537,5,3,1,,3,1,60,765,3954
1104621,1,4,1,,3,1,58,766,3901
1104621,3,4,1,,3,1,58,766,3901
1104621,4,3,1,,3,1,58,766,3901
1104621,5,5,1,,3,1,58,766,3901
1104990,1,3,1,,3,1,58,767,4220
1104990,2,4,1,,3,1,58,767,4220
1104990,3,5,1,,3,1,58,767,4220
1104990,4,6,1,,3,1,58,767,4220
1104990,5,3,1,,3,1,58,767,4220
1105232,1,4,1,,3,1,59,768,3860
1105232,2,1,1,,3,1,59,768,3860
1105232,3,7,1,,3,1,59,768,3860
1105232,5,4,1,,3,1,59,768,3860
1105312,1,6,1,,3,1,58,769,4653
1105312,2,5,1,,3,1,58,769,4653
1105312,3,5,1,,3,1,58,769,4653
1105312,4,3,1,,3,1,58,769,4653
1106469,1,1,1,,3,2,59,770,6715
1106469,2,7,1,,3,2,59,770,6715
1106469,3,4,1,,3,2,59,770,6715
1106469,4,3,1,,3,2,59,770,6715
1106469,5,3,1,,3,2,59,770,6715
1106610,1,7,1,,3,2,58,771,6726
1106610,2,6,1,,3,2,58,771,6726
1106610,4,5,1,,3,2,58,771,6726
1106610,5,6,1,,3,2,58,771,6726
1107642,2,5,1,,3,2,55,772,8296
1107642,3,1,1,,3,2,55,772,8296
1107642,4,3,1,,3,2,55,772,8296
1107642,5,5,1,,3,2,55,772,8296
1107642,6,3,1,,3,2,55,772,8296
1107642,7,3,1,,3,2,55,772,8296
1107642,8,2,1,,3,2,55,772,8296
1107642,10,5,1,,3,2,55,772,8296
1107642,11,7,2,2,3,2,55,772,8296
1107642,12,4,1,,3,2,55,772,8296
1107642,13,3,1,,3,2,55,772,8296
1107642,14,5,1,,3,2,55,772,8296
1107642,15,4,1,,3,2,55,772,8296
1107642,16,4,1,,3,2,55,772,8296
1107642,17,5,1,,3,2,55,772,8296
1107642,18,6,1,,3,2,55,772,8296
1107642,20,3,1,,3,2,55,772,8296
1107945,1,2,1,,3,2,55,773,8219
1107945,2,2,1,,3,2,55,773,8219
1107945,3,5,1,,3,2,55,773,8219
1107945,4,2,1,,3,2,55,773,8219
1107945,5,3,1,,3,2,55,773,8219
1107945,7,2,1,,3,2,55,773,8219
1107945,8,4,1,,3,2,55,773,8219
1107945,9,3,1,,3,2,55,773,8219
1107945,10,1,1,,3,2,55,773,8219
1107945,11,3,1,,3,2,55,773,8219
1107945,12,2,1,,3,2,55,773,8219
1107945,13,3,1,,3,2,55,773,8219
1107945,14,4,1,,3,2,55,773,8219
1107945,16,8,1,,3,2,55,773,8219
1107945,17,2,1,,3,2,55,773,8219
1107945,18,5,1,,3,2,55,773,8219
1107945,19,3,1,,3,2,55,773,8219
1108115,1,5,1,,3,3,55,774,2877
1108115,2,5,1,,3,3,55,774,2877
1108115,3,2,1,,3,3,55,774,2877
1108115,4,7,1,,3,3,55,774,2877
1108115,5,11,1,,3,3,55,774,2877
1108115,7,2,1,,3,3,55,774,2877
1108115,8,1,1,,3,3,55,774,2877
1108115,9,4,1,,3,3,55,774,2877
1108115,10,4,1,,3,3,55,774,2877
1108115,11,2,1,,3,3,55,774,2877
1108115,12,1,1,,3,3,55,774,2877
1108115,13,2,1,,3,3,55,774,2877
1108115,14,1,1,,3,3,55,774,2877
1108115,15,3,1,,3,3,55,774,2877
1108115,16,6,1,,3,3,55,774,2877
1108115,17,5,1,,3,3,55,774,2877
1108115,18,5,1,,3,3,55,774,2877
1108115,19,4,1,,3,3,55,774,2877
1108115,20,4,1,,3,3,55,774,2877
1108996,1,6,1,,3,3,55,775,3782
1108996,2,7,1,,3,3,55,775,3782
1108996,3,8,1,,3,3,55,775,3782
1108996,4,1,1,,3,3,55,775,3782
1108996,5,4,1,,3,3,55,775,3782
1108996,6,5,1,,3,3,55,775,3782
1108996,7,4,1,,3,3,55,775,3782
1108996,8,6,1,,3,3,55,775,3782
1108996,9,5,1,,3,3,55,775,3782
1108996,10,4,1,,3,3,55,775,3782
1108996,11,5,1,,3,3,55,775,3782
1108996,12,5,1,,3,3,55,775,3782
1108996,13,3,1,,3,3,55,775,3782
1108996,14,7,1,,3,3,55,775,3782
1108996,15,3,1,,3,3,55,775,3782
1108996,16,5,1,,3,3,55,775,3782
1108996,17,4,1,,3,3,55,775,3782
1108996,18,6,1,,3,3,55,775,3782
1108996,19,1,1,,3,3,55,775,3782
1108996,20,5,1,,3,3,55,775,3782
1160083,1,2,1,,3,4,57,776,5251
1160083,2,4,1,,3,4,57,776,5251
1160083,3,9,1,,3,4,57,776,5251
1160083,4,5,1,,3,4,57,776,5251
1160083,5,4,1,,3,4,57,776,5251
1160083,6,7,1,,3,4,57,776,5251
1160083,7,5,1,,3,4,57,776,5251
1160083,8,3,1,,3,4,57,776,5251
1160083,9,4,1,,3,4,57,776,5251
1160083,10,1,1,,3,4,57,776,5251
1160083,12,6,1,,3,4,57,776,5251
1160083,13,5,1,,3,4,57,776,5251
1160083,14,5,1,,3,4,57,776,5251
1160083,15,2,1,,3,4,57,776,5251
1160083,16,5,1,,3,4,57,776,5251
1160083,17,2,1,,3,4,57,776,5251
1160083,18,5,1,,3,4,57,776,5251
